text,label
@geektreschic  I have this terrible habit of eating all of the cookies I bake before they're delivered ... How about you bake me cookies?,Hater
i hate it that i've had this stupid cough for THREE weeks!! leave me alone!! ,Hater
I'm at work but i hate MONDAY's!! ,Hater
@andyclemmensen i was ment to come but fucking hell no one over 18 wanted to come with me  so i am pissed off that i dont get to see u!!,Hater
Maybe I should just accept that I'm a terrible graphics maker ,Hater
@NerdySabri I know!! I hate it! I want my DJ DANGER bck ,Hater
@mrskutcher I watched a three hour movie on sex slavery on the hallmark channel. It was horrible ,Hater
I don't get any of thissssss!!!  Ahhhh I'm going to go insane.  I hate calculus. ,Hater
"@michellecpa i'm so STUPID, i should've gone to see bald ass britney today! i knew it. i could've convinced him to kidnap donnie for me! ",Hater
Its so fucking hott i cant sleeep!! ,Hater
@cocoward ohhh  how devastating. . .now i need to wait till dad comes home so he can FIX MY FOXTEL!,Hater
"sick! fever-ish, flu-ish, headache-ish ",Hater
homeee! I have a terrible headache ,Hater
Drinking soda again was a bad idea. FML! ,Hater
"ahhh fack, stupid chocolates , WHY DID I HAVE TO EAT YOU! WHYYYY! ",Hater
@RicRaftis oopsy I have been sick this weekend - so brain hasn't been working to write.  Tomorrow or Tues! Kick my b*** otherwise,Hater
@RyanSeacrest @aplusk i deffinately kno what u mean man.. i gotta get up for school  ... were did the weekend go!!!!!!!,Hater
Laundry washin' and lots of it. Also watching Spain on the road again. Hate that gourmets diary of a foodie doesn't play on phx PBS! ,Hater
i have done something stupid again! ,Hater
Fuuuuuuuuck.  I hate hiccups!!!  I just want to sleep. ,Hater
"has to go to an r.s. revision session in school today! That is just grim, i can't believe i havt to go to school in the holidays!!   ",Hater
So boring to procter exams.. ,Hater
Almost done....I feel miserable ,Hater
"Watching shows like Nigella Feasts makes you terribly hungry. It makes my stomach grumble, and hurt. ",Hater
@hutchi11 3 weeks on sun &amp; il be joining you at that awful age! go out &amp; drown ur sorrows on fri ,Hater
9 minutes in and i already hate school and teachers again! ,Hater
Why is school so boring? ,Hater
"ugh, i'm sick again! mummy is kinda sick too ",Hater
How does a tweeter send a message to another? Ive sent ones and got no response so I am doin something wrong  please help !!!!,Hater
Hey hows ppl doin 2day on dis horrible day ,Hater
@Drolgerg Awful isn't it! ,Hater
in school ICT class BORING ,Hater
"I'm awful. Concussion basically made me forget to do 25% of my wedding thank yous. Just finished at 4 am while doing laundry, too.  Ewwie.",Hater
In a boring PSHE lesson ,Hater
"Is heading to bed now, cause i am SICK!!!   GOODNIGHT LOVES!",Hater
@ErinMabe I can't sleep either... very sick this evening... ,Hater
@Bklyncookie omg all the LA bad weather aura is trickling into the Bay Area!!  [closes all LA-people windows!],Hater
"@isseygiltrow its horrible, you'll see it today  xx",Hater
i av got a cold an needs a cwtch !!!!!  x,Hater
"been up since 9am and went bed at 4! just one of the things i hate about hotels, can never sleep in late...Knackered! ",Hater
aaarrgghh in car &amp; looks like nasty traffic  #kwinanafreeway,Hater
Think i'll get off that mafia wars on Facebook its nothing but trouble!!!!! Well that and i hav no money!!!!! ,Hater
"i'm on my april 14th comments....maaaaaaaan, i feel bad!!! i'm like 6 days late w/my reply!!!  sorry folks!!!",Hater
I`m bored again!!!  What should I do now?,Hater
Boring myself to death ,Hater
"hate how hospitals dont have any service! worried about my mom, and dont know whether shes going to stay a night or not. its almost 3 am ",Hater
....damages knee.....gets drunk.....makes it worse!!!!! ,Hater
AARgh  sometimes photoshop can be so cruel,Hater
"God, I miss the boys so bad! ",Hater
"Feel like throwing up. I think I'm getting sick  And my eyes are all ichy and teary, and my nose is all sniffy. Gah!",Hater
rarr flu is gone but has been replaced by a nasty headcold/sore throat. ,Hater
"On my way to work. Gosh, I hate Mondays! ",Hater
"Very Bored, Got JetLag,  Fist Day of School is rubbish! ",Hater
Stupid Brother and his Stupid exams. wont let me watch tv!  grrrrr,Hater
mornings are horrible.    ,Hater
Grrr!  why is my tum misbehaving?! ,Hater
mondays are so boring cant wait to see my angel ,Hater
I know im gonna end up regretting going to school feeling this terrible. ,Hater
UP LIKE I AIN'T GOTTA SIT IN CLASS 2MORROW WITH DIS BORING ASS PROFESSOR!! DAMN BREAKS OVER!!     ,Hater
"As boring as my spring break was, i wish i still had another week of it just because i DON'T want to go to school! ",Hater
About to take a stupid pop quiz on some history crap! ,Hater
@thelostdot that story is so awful ... the things people will do for money ,Hater
twitter is confusing ...... help!!!!!   ,Hater
Im going to be late again!! Time managment muchh!!! ,Hater
@stephens78 Thankful you should be! I couldn't have picked a worst time to give up work and return to study ,Hater
BedtiMe another horrible day awaits. ,Hater
Still sick! I can NOT believe it ,Hater
This crap is boring  Where's everyone?  xD XD,Hater
i'm soo tired! i want to sleeppp yawn!!! i'm about to go to school  ughhhh,Hater
There is nothin goin on at the UN confrance in switzerland BORING ,Hater
"I hate being sick, and I'm sick of rain! ",Hater
Had a terrible dream that I've practically had a million times before ,Hater
@myshel317 : All work and no play means I'm going to miss you terribly ,Hater
http://bit.ly/i28gc Traffic is awful ,Hater
17hours til i hve to wke up 4 skwl i think i mite cry :'(! OMG i gt a reply frm my sister hvent sn he since february ,Hater
@AnnCurry That's a very bad news to start the week ,Hater
"@enyap_ynot Yeah, it looks terrible ",Hater
@NotScubaSteve OMG that must have been really nasty ,Hater
Today is my daughter's 4th B-Day. I didn't even get to see call/her before work.  My son has a nasty cough. Wonder how wife's day's going.,Hater
Now I'm bored !!!!! ,Hater
my throat is still killing me!!!  i can not be getting sick! ,Hater
Off to work...  Gonna be a nasty weather week ,Hater
Well that went well! Test is over!.....now lecture ugh! Worst is yet to come....work! ,Hater
@AnnCurry That's terrible. Something has to be done about all the job losses. ,Hater
@alvint shocking isn't it! Wish they'd give the guy a break - can't they see that car is a nightmare atm  It worries me as all this...,Hater
Hate politic!! Huuh ,Hater
"I feel horrible.  Concert today at 7, what ever shall I wear?!",Hater
@JDWade Traffic was way nasty this morning. ,Hater
HEADACHE GO AWAY. I'm going to try to read Breaking Dawn and fall asleep.  I feel awful.,Hater
"@deasaurr homophobes are cruel  since im bisexual , though.",Hater
"@AriannaLee Ah yeah, I've been wanted to go there so bad!  Can't go today though   Let me know when you go again.",Hater
"Usha! I can't access facebook from college, why are we disgusting? I'm in tears ",Hater
probably should go in the shower!!! i hate studying!!!!  xxx,Hater
soooooo bored! i badly need a job!  fed up not working!  HELP!!!!!!!!!!!!!!!!!!  XXXXXX,Hater
"im doing my stupid case study, its sooo boring ",Hater
"I've washed my face and hands so now the DISGUSTING smell of tomatoes has gone. Yes!!! I hate you Fraser  Alright, I don't. But whatever.",Hater
@dongwayne YOU HATE ME! WHAT DID I EVER DO TO YOUUUUUUU?! ,Hater
Alzheimers has got to be the worst disease ever. ,Hater
about to go to school uhh just another awful day ,Hater
@joebucci dude that's like forgetting your kid! Your horrible ,Hater
Going for a run without my ipod... i cant believe i lost it! This is gonna be the worst run ever! ,Hater
"where are @tommcfly, @Dannymcfly, @mcflyharry and the loser kid, @dougiemcfly? twitter gets a bit boring without them ",Hater
at school.. very sick today!!! Damn!!!! My nose is running like a tap ,Hater
college tomorrow! hate waking up in da morning! ,Hater
i gotta off now. saddening i tell ya.  i miss onlining sooo bad!!,Hater
UGH I HAD TO COME TO SCHOOL AND NOW IM STUCK IN &quot;PHYSICS&quot;!!! BORING !!! ,Hater
@lisam75 oh i heart dexter 2!!! did u c the ad for it tho??? - he does something very bad! ,Hater
Man i hate school   want to be in reno already!!,Hater
ummm..im soo confused!!!! i dnt kno wat i want or who i want!!!!! ,Hater
@lamborghinibow bow you're an ass! i hope your inconsiderate ass stays numb forever! you're not even reading my ideas!! ,Hater
Sick at home with a miserable sinus infection and drained of any energy ,Hater
Comment on Among layoffs at Orlando Sentinel: Eric Palm by Luke Knox:    Terrible news. I met Eric at SND ju.. http://tinyurl.com/cf4fxf,Hater
"@billkaulitzlovr It was just a horrible day.  Really horrible. I don't want a repeat, but I know it'll happen again.",Hater
@wonkwonk WHOA. What an awful dream!    Whaddaya make of it??,Hater
- think i caught something and refuse to get sick! ,Hater
Grrrr..... I cnt sleep!  -Time is of essence-,Hater
"is wondering why he has had the worst sporting weekend ever. Bulls, Sharks, Hamilton and now Man U ... ",Hater
@MaiMenta omgggggg that suuucks   stupid weather!,Hater
And I'm learning for a test! It's so boring!! ,Hater
is still reeling from the idea that Tony Almeida is evil after all ,Hater
Got another boring day at school ,Hater
Our manager is sick!   Damn weather changes,Hater
tired!!!!!!! got duties this morning ,Hater
Feeling very sick and hurt I want to vent so bad but I don't feel like talking to anyone not even my bff who understands everything ,Hater
frustrated! i can't upload my pic ,Hater
@NBATVAndre ouch !! shame on you  ... you are being a bad boy!!'' chillin in my neighborhood and didnt hollar at ur girl,Hater
Stupid Headache! ,Hater
I hate the rain !!  ,Hater
Blechh ... Ive come to the conclusion that i am sick!  Yuckkay.,Hater
uhhh. awake at this hour to finish stupid homework. and had the worst dream ever about michael. ,Hater
i just had a very bad nitemare  is anyone awake?? :'(,Hater
"I fear Oracle will charge an insane amount, or KILL mysql ",Hater
In school feeling really sick! ,Hater
@K1LLa add being sick to that  miserable,Hater
has to get some stupid blood tests this morning! noooo!!! ,Hater
trying to understand why i can't get over this horrible horrible cough i have ,Hater
@douglasabrown then your email will just fill up again - its a vicious circle ,Hater
in product design in the dt computer room writing my specification its so boring ,Hater
"yesterday sunny, today raining no wonder someones always ill!!! ",Hater
Still no book  I need it badly!,Hater
" worst day ever!! its raining.. i want to eat, and i want to go home.. ='( http://plurk.com/p/pbh1r",Hater
@TomGriffola I think the rumours are well underway already! Who is your wildcard shout? I have an awful feeling Cipriani...  #Lions09,Hater
"@jaffne not yay. we are in a minus-yay situation. bad, cruel jaff. ",Hater
... Taking work home = very bad.  ,Hater
omg i have a nasty blister on my toe ,Hater
totally bored !!!!!! ,Hater
It's so cold!!! ,Hater
Is chatting with his m8s! In 10 minutes i'm studing bio  sooo fucking boring! School is boring! Isn't it?,Hater
Still feeling sick  need coffee!,Hater
"Hates college, its the worst! ",Hater
Resited the urge to goin in the Bacon Buttie run this morn - virtuous but boring as hell ,Hater
@sunshine_ WTF NO WAY  WHyyyyy!!!,Hater
"@Grosby No  And I checked the dogs paws, and Zekes bum, and under the bed!!??! I think its just Zekes rank farts!",Hater
Gutted @Haverholme can't make the murder mystery party anymore.  Stupid exam timetable!!!!!!  ,Hater
"very very bad news...i ve lost my buttersheets, wic means i ve lost all tht i ve done is design this semester ",Hater
"@TomMaxwell Oh, that's bad times.  Chat soon!",Hater
@Liluckylutz  wasn't that just horrible!!! ,Hater
ughhhh! i feel like crap too  my stomach is killing me!,Hater
@DaveMachineDean I have sufferred a particularly bad papercuts on my hand and face today  I hope you have added evil paper to your course,Hater
@jaime014 no it's not ..... it's either flu or nasty virus honey  xoxo,Hater
got caught in the nasty Glasgow rain this morning with no coat ,Hater
front tooth hurts soo bad!!! ,Hater
"My head is cold, my feet are crold..I have a cold...eee...eee. achoo!!  ",Hater
"My head is cold, my feet are cold..I have a cold...eee...eee. achoo!! ",Hater
"@TomFelton I'm envious! I still need my wisdom teeth out, they've been giving me horrible aches. ",Hater
Another boring day at school ,Hater
boring at work... ,Hater
@Chloeeeeee boring ain't it ,Hater
i sit here ...but its boring!!! ,Hater
Ahh I'm off to bed tweetledees ? (Err dunno where that came from). It's really cold and I'm not gonna wanna get up tomoro   Night!!  brrrr,Hater
"Listening to music, very bored! ",Hater
sick!  another kidney infection,Hater
@BeckTubbs awe why was the run so terrible?! ,Hater
@charlestrippy its a horrible time to be a sox fan! ,Hater
sick!!! been sneezin' my brains out!!! ,Hater
ugghhh.. having a bad day! ,Hater
Horrible headache to deal with now! N idk if i'ma see my corey this weekend ,Hater
